subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,trialstart,trialend,tdur,recstart,recend,blinks,eye,start_time,end_time,duration,x1_pos,y1_pos,x2_pos,y2_pos,ampl,pk,line_no
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,597615.0,597623.0,12.0,777.1,375.8,796.6,373.5,0.49,61.0,6
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,597795.0,597819.0,28.0,788.8,384.7,870.0,379.7,2.02,187.0,6
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,598083.0,598103.0,24.0,864.2,380.5,952.5,385.7,2.18,174.0,6
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,598443.0,598459.0,20.0,936.7,381.6,989.3,381.0,1.29,115.0,6
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,598691.0,598919.0,232.0,980.2,389.2,937.5,392.3,1.05,1091.0,6
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,599395.0,599411.0,20.0,935.2,382.3,974.4,376.8,0.97,94.0,6
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,599619.0,599639.0,24.0,983.7,387.9,1049.0,401.7,1.62,133.0,6
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,599887.0,599967.0,84.0,1037.8,383.5,281.7,442.1,18.43,478.0,6_7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,600131.0,600147.0,20.0,264.0,422.1,273.7,425.5,0.25,77.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,600775.0,600799.0,28.0,265.7,444.3,335.0,448.3,1.69,175.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,601079.0,601099.0,24.0,333.0,447.6,303.1,464.9,0.85,105.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,601251.0,601279.0,32.0,303.5,455.1,438.0,440.7,3.32,227.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,601359.0,601539.0,184.0,427.1,447.1,398.5,392.6,1.52,920.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,601675.0,601703.0,32.0,409.3,437.6,335.2,456.9,1.88,193.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,601919.0,601939.0,24.0,327.9,467.4,462.2,447.9,3.34,279.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,602367.0,602383.0,20.0,448.5,464.9,490.5,464.5,1.04,109.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,602643.0,602663.0,24.0,473.7,460.9,531.7,457.5,1.44,144.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,602935.0,602951.0,20.0,524.7,451.9,558.0,458.7,0.85,92.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,603103.0,603127.0,28.0,547.3,453.0,662.9,443.9,2.89,219.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,603563.0,603583.0,24.0,651.3,445.4,738.4,445.0,2.17,180.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,603735.0,603919.0,188.0,727.1,443.6,725.7,454.3,0.27,715.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,604035.0,604059.0,28.0,717.5,436.7,795.0,438.2,1.93,177.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,604239.0,604255.0,20.0,791.5,440.6,842.1,441.6,1.26,108.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,604731.0,604759.0,32.0,840.6,448.5,970.4,445.6,3.19,191.0,7
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,605291.0,605371.0,84.0,963.6,439.2,240.1,458.5,17.61,421.0,7_8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,605527.0,605555.0,32.0,240.5,482.9,278.4,498.2,0.99,155.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,605959.0,605979.0,24.0,278.6,516.8,404.3,511.0,3.07,243.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,606191.0,606203.0,16.0,380.5,509.0,358.8,510.0,0.53,80.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,606407.0,606415.0,12.0,377.6,510.7,397.0,508.8,0.48,76.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,606735.0,606763.0,32.0,383.2,508.6,503.6,513.3,2.97,177.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,607211.0,607223.0,16.0,492.5,501.1,528.1,497.9,0.89,85.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,607807.0,607823.0,20.0,518.3,508.5,593.2,501.8,1.87,166.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,608203.0,608215.0,16.0,587.6,504.5,575.0,500.3,0.33,57.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,608347.0,608367.0,24.0,578.3,501.8,683.5,505.2,2.62,215.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,608747.0,608767.0,24.0,675.2,500.0,783.3,495.5,2.69,215.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,608927.0,609119.0,196.0,775.3,519.2,739.7,504.1,0.96,901.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,609411.0,609435.0,28.0,735.1,491.1,905.0,501.1,4.21,306.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,609779.0,609799.0,24.0,902.9,506.0,866.5,496.9,0.92,117.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,610303.0,610323.0,24.0,871.3,500.0,918.8,501.1,1.17,118.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,610471.0,610491.0,24.0,913.1,496.9,995.8,495.9,2.02,182.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,610851.0,610879.0,32.0,984.6,498.3,1027.7,501.9,1.05,143.0,8
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,611207.0,611287.0,84.0,1030.9,505.6,272.4,546.6,18.37,459.0,8_9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,611487.0,611507.0,24.0,253.0,568.4,298.9,570.3,1.11,132.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,611659.0,611679.0,24.0,295.9,572.7,414.2,561.1,2.9,241.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,612099.0,612119.0,24.0,397.1,575.6,492.3,564.0,2.36,193.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,612395.0,612415.0,24.0,480.8,568.4,525.6,575.5,1.12,126.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,612607.0,612623.0,20.0,523.2,567.8,558.7,555.7,0.93,85.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,612819.0,612839.0,24.0,555.3,564.4,509.5,558.2,1.14,129.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,613023.0,613043.0,24.0,516.8,567.3,621.1,559.7,2.59,206.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,613207.0,613227.0,24.0,622.1,559.3,723.0,562.4,2.5,212.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,613439.0,613459.0,24.0,705.3,567.7,664.4,562.7,1.02,129.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,613727.0,613763.0,40.0,663.8,562.3,843.6,568.3,4.45,252.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,613983.0,613999.0,20.0,837.3,558.3,888.2,568.7,1.28,120.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,614343.0,614359.0,20.0,880.5,568.7,936.1,565.4,1.37,115.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,614515.0,614531.0,20.0,929.3,556.2,988.0,563.6,1.44,129.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,614811.0,614827.0,20.0,981.7,560.3,1036.0,553.5,1.33,126.0,9
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,614963.0,615039.0,80.0,1019.0,565.6,270.4,631.3,18.13,481.0,9_10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,615339.0,615359.0,24.0,252.8,638.1,338.9,632.8,2.08,194.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,615631.0,615647.0,20.0,332.9,635.0,368.9,633.3,0.87,91.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,615827.0,615847.0,24.0,359.6,640.8,452.4,631.0,2.28,188.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,616227.0,616247.0,24.0,451.2,628.8,553.4,634.3,2.51,193.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,616395.0,616415.0,24.0,546.5,627.6,645.8,619.4,2.46,216.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,616699.0,616711.0,16.0,632.2,608.5,594.2,625.9,1.03,112.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,616863.0,616887.0,28.0,601.6,616.7,762.6,606.8,3.98,268.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,617179.0,617187.0,12.0,746.5,618.8,723.5,618.4,0.57,71.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,617551.0,617559.0,12.0,737.1,625.8,757.6,622.5,0.51,64.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,617887.0,617903.0,20.0,746.6,616.5,718.2,616.4,0.7,85.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,618171.0,618191.0,24.0,719.8,620.7,846.7,622.8,3.13,232.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,618511.0,618535.0,28.0,836.5,629.1,945.1,629.0,2.65,221.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,618811.0,618827.0,20.0,931.7,627.6,1011.9,623.5,1.94,169.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,619283.0,619303.0,24.0,1008.0,618.9,884.1,617.3,3.01,260.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,619543.0,619559.0,20.0,900.0,616.7,939.9,612.5,0.98,112.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,619699.0,619723.0,28.0,930.1,618.3,1057.2,626.6,3.08,254.0,10
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,619963.0,620039.0,80.0,1031.0,618.7,268.6,709.8,18.41,494.0,10_11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,620175.0,620191.0,20.0,235.8,710.8,289.7,695.7,1.34,130.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,620451.0,620467.0,20.0,282.9,704.5,344.8,695.4,1.51,144.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,620603.0,620619.0,20.0,332.5,704.7,391.9,700.8,1.44,133.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,620735.0,620947.0,216.0,376.7,712.9,379.0,662.2,1.22,754.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,621235.0,621263.0,32.0,384.2,700.4,479.8,697.6,2.33,237.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,621611.0,621631.0,24.0,474.7,696.3,400.9,698.4,1.8,194.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,621911.0,621943.0,36.0,398.1,689.7,494.0,693.7,2.34,162.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,621979.0,622015.0,40.0,476.3,688.6,596.8,691.7,2.95,342.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,622207.0,622227.0,24.0,614.6,698.3,573.8,702.6,1.01,144.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,622543.0,622567.0,28.0,569.6,683.6,719.3,687.3,3.68,263.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,622811.0,622815.0,8.0,713.9,682.5,704.3,685.5,0.25,53.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,623095.0,623115.0,24.0,703.5,687.1,784.3,680.5,1.99,163.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,623379.0,623407.0,32.0,771.2,682.1,857.9,675.7,2.13,221.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,623647.0,623667.0,24.0,867.6,676.4,776.6,683.0,2.23,195.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,623895.0,623927.0,36.0,788.5,685.7,906.8,673.2,2.9,208.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,623987.0,624019.0,36.0,890.3,676.8,999.9,679.6,2.65,284.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,624251.0,624267.0,20.0,999.3,692.4,973.4,680.8,0.68,82.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,624551.0,624571.0,24.0,973.1,687.5,1052.0,687.4,1.89,157.0,11
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,624731.0,624807.0,80.0,1039.6,688.4,274.7,738.5,18.29,446.0,11_12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,625011.0,625039.0,32.0,253.8,740.3,324.3,753.6,1.71,224.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,625199.0,625219.0,24.0,328.6,759.2,252.4,759.8,1.82,174.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,625603.0,625619.0,20.0,263.0,759.1,314.6,757.5,1.23,129.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,626063.0,626087.0,28.0,293.2,761.2,431.6,754.4,3.33,277.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,626519.0,626539.0,24.0,424.7,760.9,513.8,752.2,2.17,210.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,626787.0,626815.0,32.0,504.9,759.8,570.6,770.8,1.62,206.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,626999.0,627035.0,40.0,574.9,762.5,701.8,765.3,3.1,285.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,627235.0,627263.0,32.0,713.6,756.4,664.3,759.2,1.21,177.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,627495.0,627527.0,36.0,649.2,753.6,824.3,754.2,4.27,265.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,627843.0,627851.0,12.0,833.5,758.6,859.2,762.0,0.63,78.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,628135.0,628151.0,20.0,859.7,763.0,925.9,755.7,1.61,139.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,628339.0,628355.0,20.0,920.5,752.0,966.0,749.9,1.1,107.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,628551.0,628575.0,28.0,957.9,747.3,1018.2,752.8,1.45,140.0,12
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,628951.0,629019.0,72.0,1007.8,748.9,356.6,804.5,15.63,401.0,12_13
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,629135.0,629163.0,32.0,325.0,806.5,262.5,818.0,1.51,206.0,13
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,629531.0,629803.0,276.0,260.1,828.0,567.3,259.2,15.62,641.0,
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,630143.0,630167.0,28.0,556.5,247.3,616.3,122.2,3.47,243.0,
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,630635.0,630695.0,64.0,617.3,112.5,1006.0,157.6,9.67,376.0,
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,R,630875.0,630947.0,76.0,1014.0,179.5,513.4,157.6,12.36,388.0,
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,634931.0,634943.0,16.0,227.8,73.1,275.2,77.8,1.16,105.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,635179.0,635187.0,12.0,265.9,85.8,246.6,75.2,0.54,67.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,635427.0,635443.0,20.0,254.6,75.2,296.6,68.3,1.04,101.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,635791.0,635807.0,20.0,296.0,77.4,349.2,70.3,1.32,114.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,636103.0,636127.0,28.0,349.7,73.2,225.2,78.2,3.04,208.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,636367.0,636383.0,20.0,232.6,80.2,292.5,71.0,1.47,139.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,636631.0,636647.0,20.0,287.0,75.7,343.5,74.8,1.39,121.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,636935.0,636959.0,28.0,342.7,79.6,432.7,81.7,2.23,182.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,637287.0,637307.0,24.0,438.0,82.4,521.9,86.7,2.09,174.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,637599.0,637619.0,24.0,517.5,86.6,450.8,81.8,1.67,126.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,637871.0,637891.0,24.0,454.8,80.1,366.4,70.2,2.2,242.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,638067.0,638099.0,36.0,373.0,69.5,523.1,78.2,3.73,223.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,638407.0,638427.0,24.0,517.6,77.5,599.4,74.8,2.04,160.0,1.0
1950168,2,story02,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,634703,674092,39389,634777,673279,10,L,638647.0,638667.0,24.0,591.2,72.5,672.2,80.8,2.04,174.0,1.0
