subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,trialstart,trialend,tdur,recstart,recend,blinks,eye,start_time,end_time,duration,x_pos,y_pos,pup_size,valid,line_no,region_no
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,579371.0,579563.0,196.0,942.8,157.1,690.0,yes,2.0,26.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,579647.0,579815.0,172.0,235.8,222.0,729.0,yes,3.0,27.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,579835.0,580063.0,232.0,265.8,208.6,657.0,yes,3.0,27.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,580079.0,580271.0,196.0,244.5,201.7,634.0,yes,3.0,27.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,580299.0,580471.0,176.0,327.3,210.0,673.0,yes,3.0,27.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,580499.0,580831.0,336.0,410.3,213.9,687.0,yes,3.0,29.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,580855.0,580995.0,144.0,463.8,214.3,640.0,yes,3.0,30.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,581023.0,581227.0,208.0,566.4,213.0,637.0,yes,3.0,32.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,581259.0,581459.0,204.0,518.0,211.0,634.0,yes,3.0,32.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,581487.0,581695.0,212.0,631.6,214.9,653.0,yes,3.0,33.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,581723.0,581959.0,240.0,731.3,213.0,645.0,yes,3.0,35.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,581983.0,582207.0,228.0,710.0,208.6,610.0,yes,3.0,35.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,582223.0,582363.0,144.0,688.6,211.9,616.0,yes,3.0,34.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,582387.0,582539.0,156.0,759.6,210.0,621.0,yes,3.0,35.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,582567.0,582855.0,292.0,847.7,209.5,630.0,yes,3.0,37.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,582879.0,582987.0,112.0,877.5,209.9,631.0,yes,3.0,38.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,583015.0,583203.0,192.0,940.1,212.0,651.0,yes,3.0,38.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,583287.0,583395.0,112.0,289.9,243.6,673.0,yes,4.0,40.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,583431.0,583627.0,200.0,235.6,257.5,651.0,yes,4.0,39.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,583655.0,584071.0,420.0,308.9,258.0,649.0,yes,4.0,40.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,584095.0,584387.0,296.0,364.3,260.3,682.0,yes,4.0,41.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,584411.0,584543.0,136.0,398.4,258.6,665.0,yes,4.0,42.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,584571.0,584955.0,388.0,481.7,253.4,650.0,yes,4.0,43.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,584983.0,585211.0,232.0,567.9,252.2,606.0,yes,4.0,46.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,585239.0,585495.0,260.0,641.8,256.7,591.0,yes,4.0,47.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,585523.0,585771.0,252.0,696.1,257.5,558.0,yes,4.0,48.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,585795.0,586167.0,376.0,728.8,257.6,565.0,yes,4.0,49.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,586195.0,586319.0,128.0,695.4,254.2,566.0,yes,4.0,48.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,586355.0,586731.0,380.0,802.3,262.4,583.0,yes,4.0,50.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,586763.0,587111.0,352.0,892.4,269.4,600.0,yes,4.0,51.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,587135.0,587391.0,260.0,922.3,268.8,639.0,yes,4.0,51.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,587419.0,587707.0,292.0,868.9,288.8,660.0,yes,4.0,51.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,587731.0,588123.0,396.0,932.5,292.8,674.0,yes,4.0,52.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,588147.0,588927.0,784.0,907.8,262.7,678.0,yes,4.0,51.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,588951.0,589363.0,416.0,933.9,251.6,693.0,yes,4.0,52.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,589435.0,589671.0,240.0,270.4,321.6,745.0,yes,5.0,54.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,589687.0,589971.0,288.0,258.9,331.5,713.0,yes,5.0,54.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,589999.0,590235.0,240.0,355.3,329.3,708.0,yes,5.0,56.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,590263.0,590531.0,272.0,327.2,331.3,658.0,yes,5.0,55.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,590555.0,590795.0,244.0,406.0,324.0,670.0,yes,5.0,57.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,590819.0,591051.0,236.0,466.4,328.7,683.0,yes,5.0,58.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,591079.0,591199.0,124.0,535.9,322.3,679.0,yes,5.0,60.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,591371.0,591655.0,288.0,544.6,324.3,675.0,yes,5.0,60.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,591683.0,592071.0,392.0,653.5,326.4,648.0,yes,5.0,62.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,592095.0,592283.0,192.0,713.1,327.0,630.0,yes,5.0,63.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,592327.0,592487.0,164.0,829.2,325.9,629.0,yes,5.0,65.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,592511.0,592739.0,232.0,811.7,320.2,610.0,yes,5.0,65.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,592755.0,592963.0,212.0,848.1,322.0,574.0,yes,5.0,66.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,592983.0,593231.0,252.0,877.8,323.4,567.0,yes,5.0,66.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,593251.0,593515.0,268.0,904.0,321.1,562.0,yes,5.0,67.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,593555.0,593955.0,404.0,811.4,317.9,589.0,yes,5.0,65.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,593979.0,594175.0,200.0,856.1,319.6,630.0,yes,5.0,66.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,594203.0,594455.0,256.0,955.0,314.4,663.0,yes,5.0,68.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,594479.0,594647.0,172.0,1006.0,312.4,677.0,yes,5.0,
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,594735.0,594859.0,128.0,292.7,387.6,738.0,yes,6.0,70.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,594891.0,595331.0,444.0,251.0,393.0,673.0,yes,6.0,69.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,595359.0,595695.0,340.0,326.3,389.0,711.0,yes,6.0,71.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,595727.0,595851.0,128.0,387.7,390.6,705.0,yes,6.0,72.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,596035.0,596499.0,468.0,450.6,394.1,690.0,yes,6.0,73.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,596523.0,596759.0,240.0,560.9,384.2,624.0,yes,6.0,75.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,596791.0,597119.0,332.0,661.3,380.2,633.0,yes,6.0,77.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,597143.0,597299.0,160.0,636.9,382.3,643.0,yes,6.0,76.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,597327.0,597611.0,288.0,737.0,382.7,645.0,yes,6.0,78.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,597627.0,597791.0,168.0,760.8,379.6,651.0,yes,6.0,78.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,597819.0,598079.0,264.0,830.5,381.3,656.0,yes,6.0,80.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,598107.0,598439.0,336.0,907.6,380.1,660.0,yes,6.0,81.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,598463.0,598695.0,236.0,956.0,382.7,640.0,yes,6.0,82.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,598899.0,599391.0,496.0,912.3,392.8,646.0,yes,6.0,81.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,599411.0,599615.0,208.0,960.4,387.8,584.0,yes,6.0,82.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,599643.0,599883.0,244.0,1027.4,384.8,596.0,yes,6.0,
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,599967.0,600123.0,160.0,260.0,441.3,680.0,yes,7.0,84.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,600147.0,600771.0,628.0,231.6,456.1,634.0,yes,7.0,83.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,600799.0,601079.0,284.0,319.6,457.7,656.0,yes,7.0,84.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,601103.0,601247.0,148.0,290.0,458.8,660.0,yes,7.0,84.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,601283.0,601355.0,76.0,399.6,453.2,657.0,yes,7.0,87.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,601559.0,601671.0,116.0,389.4,436.8,688.0,yes,7.0,86.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,601699.0,601915.0,220.0,307.2,462.1,705.0,yes,7.0,84.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,601943.0,602363.0,424.0,423.1,457.4,636.0,yes,7.0,88.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,602383.0,602639.0,260.0,454.8,456.0,613.0,yes,7.0,88.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,602667.0,602931.0,268.0,499.9,451.4,613.0,yes,7.0,88.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,602951.0,603099.0,152.0,525.5,456.7,609.0,yes,7.0,88.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,603131.0,603559.0,432.0,635.2,448.5,596.0,yes,7.0,90.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,603587.0,603735.0,152.0,701.4,446.0,600.0,yes,7.0,91.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,603915.0,604035.0,124.0,706.3,445.1,598.0,yes,7.0,91.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,604063.0,604235.0,176.0,771.9,444.6,601.0,yes,7.0,92.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,604259.0,604727.0,472.0,823.7,443.7,555.0,yes,7.0,93.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,604767.0,605287.0,524.0,948.7,431.9,596.0,yes,7.0,95.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,605375.0,605527.0,156.0,223.5,501.2,690.0,yes,8.0,96.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,605555.0,605955.0,404.0,270.4,515.1,660.0,yes,8.0,97.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,605983.0,606187.0,208.0,370.0,515.6,660.0,yes,8.0,98.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,606203.0,606399.0,200.0,351.1,515.1,682.0,yes,8.0,97.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,606415.0,606731.0,320.0,374.8,509.1,680.0,yes,8.0,98.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,606767.0,607207.0,444.0,475.7,501.6,661.0,yes,8.0,100.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,607227.0,607803.0,580.0,503.5,506.2,645.0,yes,8.0,101.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,607827.0,608195.0,372.0,563.0,505.1,640.0,yes,8.0,102.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,608223.0,608343.0,124.0,549.6,501.2,626.0,yes,8.0,101.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,608371.0,608743.0,376.0,647.3,496.3,596.0,yes,8.0,103.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,608771.0,608923.0,156.0,742.1,499.3,592.0,yes,8.0,104.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,609107.0,609407.0,304.0,705.9,501.6,613.0,yes,8.0,104.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,609439.0,609775.0,340.0,886.8,504.8,560.0,yes,8.0,107.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,609803.0,610299.0,500.0,848.6,499.3,593.0,yes,8.0,106.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,610323.0,610467.0,148.0,889.0,501.3,596.0,yes,8.0,107.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,610495.0,610843.0,352.0,952.1,497.6,588.0,yes,8.0,108.0
1950168,1,story01,250,ET_Passa..._v2binoc,Thu Jan 14 20:30:29 2016,1950168.edf,570443,631164,60721,570475,630328,18,L,610879.0,611199.0,324.0,1002.9,495.2,609.0,yes,8.0,
