subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,trialstart,trialend,tdur,recstart,recend,blinks,eye,start_time,end_time,duration,x_pos,y_pos,pup_size,valid,line_no,region_no
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,868884.0,869028.0,148.0,914.7,268.8,772.0,yes,4.0,51.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,869052.0,869212.0,164.0,866.0,267.1,791.0,yes,4.0,51.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,869236.0,869544.0,312.0,920.0,265.7,801.0,yes,4.0,51.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,869556.0,869772.0,220.0,905.1,268.6,825.0,yes,4.0,51.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,869788.0,870096.0,312.0,929.7,276.7,812.0,yes,4.0,52.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,870160.0,870356.0,200.0,256.7,320.9,874.0,yes,5.0,54.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,870384.0,870684.0,304.0,226.3,323.5,926.0,yes,5.0,54.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,870708.0,871004.0,300.0,278.8,325.1,855.0,yes,5.0,54.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,871028.0,871224.0,200.0,324.0,324.8,809.0,yes,5.0,55.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,871248.0,871548.0,304.0,306.8,327.2,811.0,yes,5.0,55.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,871580.0,871760.0,184.0,427.5,316.4,832.0,yes,5.0,57.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,871776.0,872048.0,276.0,408.2,320.2,845.0,yes,5.0,57.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,872072.0,872388.0,320.0,466.6,321.6,833.0,yes,5.0,58.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,872416.0,872584.0,172.0,524.7,320.5,822.0,yes,5.0,59.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,872620.0,872868.0,252.0,462.5,317.4,820.0,yes,5.0,58.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,872908.0,873048.0,144.0,659.4,314.3,802.0,yes,5.0,62.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,873076.0,873360.0,288.0,615.2,319.0,818.0,yes,5.0,62.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,873388.0,873560.0,176.0,699.5,322.8,767.0,yes,5.0,63.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,873592.0,873792.0,204.0,826.2,320.0,716.0,yes,5.0,65.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,873808.0,874068.0,264.0,804.4,324.0,691.0,yes,5.0,65.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,874092.0,874300.0,212.0,866.9,321.7,681.0,yes,5.0,66.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,874328.0,874612.0,288.0,952.7,320.5,707.0,yes,5.0,68.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,874628.0,874888.0,264.0,982.1,314.5,753.0,yes,5.0,68.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,874960.0,875084.0,128.0,293.8,398.0,787.0,yes,6.0,70.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,875116.0,875872.0,760.0,239.7,383.4,751.0,yes,6.0,69.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,875900.0,876060.0,164.0,340.1,365.4,774.0,yes,6.0,71.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,876080.0,876148.0,72.0,314.0,376.5,795.0,yes,6.0,71.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,876188.0,876708.0,524.0,427.1,381.5,804.0,yes,6.0,72.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,876736.0,877092.0,360.0,574.5,392.0,733.0,yes,6.0,75.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,877116.0,877380.0,268.0,622.5,387.0,733.0,yes,6.0,76.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,877408.0,877732.0,328.0,721.2,384.6,725.0,yes,6.0,78.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,877744.0,877892.0,152.0,708.4,392.7,700.0,yes,6.0,78.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,877924.0,878096.0,176.0,810.5,388.0,684.0,yes,6.0,79.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,878128.0,878352.0,228.0,737.4,395.1,692.0,yes,6.0,78.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,878380.0,878600.0,224.0,641.3,381.0,715.0,yes,6.0,76.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,878628.0,878764.0,140.0,705.6,386.0,737.0,yes,6.0,78.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,878800.0,879008.0,212.0,917.2,383.0,755.0,yes,6.0,81.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,879036.0,879488.0,456.0,886.8,385.4,762.0,yes,6.0,81.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,879516.0,879728.0,216.0,932.6,385.2,742.0,yes,6.0,81.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,879752.0,879860.0,112.0,950.5,378.3,753.0,yes,6.0,82.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,879884.0,879988.0,108.0,1018.2,367.6,757.0,yes,6.0,
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,880060.0,880336.0,280.0,243.3,431.7,817.0,yes,7.0,83.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,880360.0,880524.0,168.0,229.3,429.2,856.0,yes,7.0,83.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,880556.0,880772.0,220.0,317.2,421.4,797.0,yes,7.0,84.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,880812.0,880984.0,176.0,424.1,427.9,759.0,yes,7.0,88.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,881004.0,881208.0,208.0,392.8,440.0,749.0,yes,7.0,86.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,881232.0,881532.0,304.0,476.3,430.6,739.0,yes,7.0,88.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,881564.0,881728.0,168.0,616.9,436.9,735.0,yes,7.0,90.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,881752.0,882088.0,340.0,531.4,431.8,726.0,yes,7.0,89.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,882116.0,882240.0,128.0,630.0,433.6,715.0,yes,7.0,90.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,882376.0,882524.0,152.0,720.7,464.2,716.0,yes,7.0,92.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,882548.0,882892.0,348.0,692.7,438.6,777.0,yes,7.0,91.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,882920.0,883092.0,176.0,783.6,441.3,771.0,yes,7.0,92.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,883120.0,883288.0,172.0,753.2,445.0,741.0,yes,7.0,92.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,883316.0,883672.0,360.0,847.0,442.2,715.0,yes,7.0,93.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,883704.0,883908.0,208.0,940.1,439.1,712.0,yes,7.0,95.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,883936.0,884044.0,112.0,873.4,446.1,717.0,yes,7.0,94.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,884108.0,884356.0,252.0,213.2,507.5,756.0,yes,8.0,96.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,884384.0,884544.0,164.0,275.5,495.3,775.0,yes,8.0,97.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,884572.0,884804.0,236.0,224.5,497.6,774.0,yes,8.0,96.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,884840.0,885048.0,212.0,300.8,503.4,777.0,yes,8.0,97.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,885076.0,885308.0,236.0,347.1,509.7,787.0,yes,8.0,97.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,885332.0,885644.0,316.0,327.8,513.8,793.0,yes,8.0,97.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,885680.0,885824.0,148.0,415.2,508.4,792.0,yes,8.0,98.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,885856.0,886440.0,588.0,486.8,513.8,768.0,yes,8.0,100.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,886468.0,886644.0,180.0,551.5,525.4,678.0,yes,8.0,101.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,886672.0,886824.0,156.0,519.1,521.5,649.0,yes,8.0,101.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,886856.0,887024.0,172.0,657.9,520.3,625.0,yes,8.0,103.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,887048.0,887224.0,180.0,634.2,512.1,620.0,yes,8.0,103.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,887252.0,887356.0,108.0,720.3,508.6,621.0,yes,8.0,104.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,887600.0,887828.0,232.0,730.0,506.4,653.0,yes,8.0,104.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,887852.0,888052.0,204.0,772.9,496.3,714.0,yes,8.0,105.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,888084.0,888256.0,176.0,890.7,500.9,685.0,yes,8.0,107.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,888280.0,888500.0,224.0,847.9,503.1,671.0,yes,8.0,106.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,888532.0,888748.0,220.0,951.8,503.7,700.0,yes,8.0,108.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,888768.0,888916.0,152.0,1000.3,503.2,695.0,yes,8.0,
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,888992.0,889196.0,208.0,233.7,569.8,722.0,yes,9.0,109.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,889208.0,889356.0,152.0,243.2,561.4,706.0,yes,9.0,109.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,889384.0,889572.0,192.0,374.7,560.0,689.0,yes,9.0,110.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,889588.0,889808.0,224.0,359.5,574.0,678.0,yes,9.0,110.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,889836.0,890208.0,376.0,445.2,567.7,659.0,yes,9.0,111.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,890236.0,890444.0,212.0,520.6,563.5,692.0,yes,9.0,113.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,890468.0,890620.0,156.0,480.8,563.0,691.0,yes,9.0,112.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,890652.0,890800.0,152.0,597.9,557.0,720.0,yes,9.0,114.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,890828.0,891136.0,312.0,507.1,560.7,790.0,yes,9.0,113.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,891168.0,891356.0,192.0,620.3,552.6,812.0,yes,9.0,115.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,891380.0,891552.0,176.0,652.8,561.9,776.0,yes,9.0,116.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,891568.0,891704.0,140.0,637.8,574.6,754.0,yes,9.0,115.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,891740.0,891904.0,168.0,869.5,562.2,721.0,yes,9.0,120.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,891932.0,892264.0,336.0,812.8,569.9,707.0,yes,9.0,119.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,892296.0,892460.0,168.0,913.6,567.5,718.0,yes,9.0,120.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,892480.0,892696.0,220.0,976.0,560.9,711.0,yes,9.0,122.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,892776.0,892980.0,208.0,253.5,623.0,772.0,yes,10.0,123.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,893004.0,893112.0,112.0,236.5,619.7,770.0,yes,10.0,123.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,893344.0,893632.0,292.0,299.9,564.6,782.0,yes,10.0,124.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,893660.0,893988.0,332.0,328.6,623.3,831.0,yes,10.0,125.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,894016.0,894280.0,268.0,440.7,625.0,753.0,yes,10.0,126.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,894296.0,894492.0,200.0,422.4,628.9,714.0,yes,10.0,126.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,894524.0,894728.0,208.0,567.7,627.4,669.0,yes,10.0,127.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,894756.0,894996.0,244.0,493.5,627.1,674.0,yes,10.0,127.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,895024.0,895304.0,284.0,620.9,629.5,685.0,yes,10.0,128.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,895332.0,895496.0,168.0,719.2,619.2,696.0,yes,10.0,129.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,895516.0,895728.0,216.0,693.6,624.3,733.0,yes,10.0,128.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,895760.0,895948.0,192.0,823.4,619.2,773.0,yes,10.0,130.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,895976.0,896124.0,152.0,794.9,620.7,799.0,yes,10.0,130.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,896156.0,896420.0,268.0,902.6,617.6,821.0,yes,10.0,132.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,896440.0,896664.0,228.0,944.3,612.7,819.0,yes,10.0,133.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,896732.0,896924.0,196.0,261.2,662.5,796.0,yes,11.0,134.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,896960.0,897184.0,228.0,212.1,659.2,801.0,yes,11.0,134.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,897212.0,897464.0,256.0,349.2,673.2,812.0,yes,11.0,136.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,897492.0,897676.0,188.0,435.8,670.8,782.0,yes,11.0,137.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,897700.0,897856.0,160.0,383.8,679.9,778.0,yes,11.0,136.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,897880.0,898100.0,224.0,443.7,685.7,775.0,yes,11.0,137.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,898128.0,898276.0,152.0,573.0,679.3,770.0,yes,11.0,139.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,898296.0,898640.0,348.0,549.0,695.3,748.0,yes,11.0,139.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,898668.0,898832.0,168.0,653.0,701.4,763.0,yes,11.0,141.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,898856.0,899220.0,368.0,699.3,706.3,753.0,yes,11.0,141.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,899248.0,899436.0,192.0,799.3,691.5,771.0,yes,11.0,143.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,899460.0,899712.0,256.0,757.9,696.0,772.0,yes,11.0,143.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,899736.0,900004.0,272.0,820.1,688.0,789.0,yes,11.0,143.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,900032.0,900148.0,120.0,721.2,688.1,799.0,yes,11.0,142.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,900192.0,900340.0,152.0,958.7,685.5,787.0,yes,11.0,145.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,900364.0,900576.0,216.0,919.7,688.7,808.0,yes,11.0,145.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,900600.0,900700.0,104.0,967.6,683.7,822.0,yes,11.0,145.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,900768.0,901152.0,388.0,250.2,743.9,830.0,yes,12.0,146.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,901180.0,901428.0,252.0,327.6,749.2,782.0,yes,12.0,148.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,901456.0,901656.0,204.0,425.4,760.5,720.0,yes,12.0,149.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,901684.0,901880.0,200.0,497.0,764.6,704.0,yes,12.0,151.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,901904.0,902072.0,172.0,467.8,767.6,712.0,yes,12.0,150.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,902100.0,902356.0,260.0,553.8,758.6,746.0,yes,12.0,152.0
1950138,1,story01,250,ET_Passa..._v2binoc,Fri Aug 28 20:49:00 2015,1950138.edf,853040,906841,53801,853117,906019,10,R,902384.0,902500.0,120.0,507.1,761.2,764.0,yes,12.0,151.0
